"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-02","0.09","2.1","34.0","40","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-03","0.03","0.5","32.0","36","4","4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-04","0.00","0.0","31.0","39","4","5"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-05","0.00","0.0","30.0","45","5","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-06","0.00","0.0","29.0","51","10","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-07","0.00","0.0","28.0","50","12","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-08","0.00","0.0","23.0","55","18","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-09","0.07","1.0","24.0","47","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-10","0.00","0.0","23.0","47","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-11","0.49","0.0","20.0","44","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-12","0.00","0.0","19.0","47","28","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-13","0.00","0.0","18.0","49","26","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-14","0.00","0.0","17.0","45","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-15","0.00","0.0","15.0","47","26","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-16","0.00","0.0","14.0","53","23","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-17","0.00","0.0","13.0","54","21","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-18","0.00","0.0","11.0","55","23","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-19","0.00","0.0","10.0","48","23","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-20","0.08","1.0","11.0","38","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-21","0.03","0.0","9.0","41","26","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-22","0.16","2.6","10.0","44","26","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-23","0.00","0.0","8.0","41","21","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-24","0.04","0.5","8.0","41","20","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-25","0.02","0.0","6.0","48","31","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-26","0.00","0.0","5.0","46","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-27","0.00","0.0","4.0","50","26","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-28","0.10","1.7","3.0","35","18","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-29","0.05","0.5","3.0","34","19","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-30","0.00","0.0","0.0","43","25","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-03-31","0.00","0.0","0.0","48","27","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-01","0.00","0.0","0.0","56","32","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-02","0.11","1.2","1.0","61","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-03","0.10","1.2","2.0","29","9","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-04","0.00","0.0","0.0","39","8","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-05","0.00","0.0","0.0","53","16","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-06","0.00","0.0","0.0","57","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-07","0.00","0.0","0.0","61","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-08","0.00","0.0","0.0","61","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-09","0.00","0.0","0.0","61","26","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-10","0.00","0.0","0.0","69","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-11","0.00","0.0","0.0","62","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-12","0.31","0.5","0.0","60","27","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-13","0.06","0.0","0.0","35","18","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-14","0.00","0.0","0.0","32","8","8"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-15","0.08","1.0","1.0","38","8","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-16","0.36","4.2","5.0","40","24","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-17","0.41","2.8","5.0","31","11","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-18","0.00","0.0","0.0","43","11","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-19","0.00","0.0","0.0","47","25","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-20","0.11","0.0","0.0","52","30","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-21","0.00","0.0","0.0","58","26","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-22","0.00","0.0","0.0","65","26","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-23","0.03","0.0","0.0","62","28","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-24","0.19","0.0","0.0","55","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-25","0.00","0.0","0.0","52","35","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-26","0.00","0.0","0.0","59","32","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-27","0.10","0.0","0.0","56","30","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-28","0.00","0.0","0.0","70","30","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-29","0.00","0.0","0.0","65","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-04-30","0.00","0.0","0.0","73","30","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-01","0.04","0.0","0.0","76","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-02","0.03","0.0","0.0","73","37","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-03","0.13","0.0","0.0","64","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-04","0.26","0.0","0.0","68","37","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-05","0.00","0.0","0.0","54","26","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-06","0.00","0.0","0.0","63","26","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-07","0.00","0.0","0.0","71","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-08","0.00","0.0","0.0","57","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-09","0.00","0.0","0.0","62","27","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-10","0.00","0.0","0.0","61","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-11","0.04","0.0","0.0","69","28","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-12","0.56","0.0","0.0","57","36","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-13","0.00","0.0","0.0","70","36","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-14","0.14","0.0","0.0","66","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-15","0.31","0.0","0.0","60","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-16","0.43","0.0","0.0","61","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-17","0.02","0.0","0.0","61","34","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-18","0.00","0.0","0.0","76","35","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-19","0.00","0.0","0.0","80","38","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-20","0.00","0.0","0.0","79","38","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-21","0.00","0.0","0.0","66","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-22","0.00","0.0","0.0","63","30","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-23","0.00","0.0","0.0","71","31","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-24","0.00","0.0","0.0","64","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-25","0.14","0.0","0.0","56","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-26","0.00","0.0","0.0","60","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-27","0.00","0.0","0.0","69","30","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-28","0.00","0.0","0.0","70","40","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-29","0.00","0.0","0.0","78","40","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-30","0.00","0.0","0.0","82","42","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-05-31","0.00","0.0","0.0","80","46","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-01","0.13","0.0","0.0","78","44","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-02","0.00","0.0","0.0","83","45","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-03","0.00","0.0","0.0","79","40","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-04","0.03","0.0","0.0","79","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-05","0.00","0.0","0.0","80","41","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-06","0.00","0.0","0.0","86","42","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-07","0.12","0.0","0.0","69","38","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-08","0.00","0.0","0.0","74","37","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-09","0.50","1.1","1.0","61","32","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-10","0.00","0.0","0.0","57","35","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-11","0.00","0.0","0.0","66","34","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-12","0.00","0.0","0.0","74","35","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-13","0.00","0.0","0.0","82","39","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-14","0.00","0.0","0.0","78","51","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-15","0.00","0.0","0.0","77","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-16","0.00","0.0","0.0","81","37","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-17","0.00","0.0","0.0","80","47","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-18","0.00","0.0","0.0","69","35","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-19","0.00","0.0","0.0","68","35","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-20","0.00","0.0","0.0","70","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-21","0.00","0.0","0.0","73","36","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-22","0.00","0.0","0.0","74","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-23","0.00","0.0","0.0","77","41","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-24","0.00","0.0","0.0","81","43","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-25","0.03","0.0","0.0","84","46","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-26","0.05","0.0","0.0","83","44","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-27","0.00","0.0","0.0","79","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-28","0.00","0.0","0.0","80","41","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-29","0.00","0.0","0.0","80","47","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-06-30","0.18","0.0","0.0","79","39","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-01","0.00","0.0","0.0","64","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-02","0.00","0.0","0.0","78","34","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-03","0.00","0.0","0.0","83","38","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-04","0.00","0.0","0.0","84","42","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-05","0.00","0.0","0.0","83","47","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-06","0.00","0.0","0.0","86","45","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-07","0.00","0.0","0.0","84","45","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-08","0.00","0.0","0.0","88","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-09","0.00","0.0","0.0","84","38","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-10","0.00","0.0","0.0","87","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-11","0.00","0.0","0.0","87","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-12","0.00","0.0","0.0","89","41","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-13","0.02","0.0","0.0","83","44","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-14","0.09","0.0","0.0","87","52","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-15","0.04","0.0","0.0","86","45","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-16","0.00","0.0","0.0","85","45","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-17","0.00","0.0","0.0","86","45","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-18","0.00","0.0","0.0","82","46","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-19","0.00","0.0","0.0","88","46","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-20","0.02","0.0","0.0","86","43","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-21","0.02","0.0","0.0","86","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-22","0.00","0.0","0.0","85","43","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-23","0.24","0.0","0.0","81","46","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-24","0.21","0.0","0.0","76","46","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-25","0.03","0.0","0.0","74","53","55"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-26","0.00","0.0","0.0","71","46","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-27","0.00","0.0","0.0","85","47","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-28","0.20","0.0","0.0","88","49","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-29","0.00","0.0","0.0","74","44","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-30","0.00","0.0","0.0","82","44","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-07-31","0.00","0.0","0.0","82","45","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-01","0.00","0.0","0.0","87","46","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-02","0.00","0.0","0.0","87","47","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-03","0.14","0.0","0.0","86","48","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-04","0.00","0.0","0.0","92","47","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-05","0.00","0.0","0.0","89","51","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-06","0.00","0.0","0.0","89","51","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-07","0.00","0.0","0.0","86","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-08","0.00","0.0","0.0","87","38","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-09","0.00","0.0","0.0","86","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-10","0.00","0.0","0.0","87","39","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-11","0.00","0.0","0.0","88","42","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-12","0.00","0.0","0.0","86","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-13","0.00","0.0","0.0","82","42","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-14","0.00","0.0","0.0","88","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-15","0.00","0.0","0.0","87","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-16","0.00","0.0","0.0","86","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-17","0.00","0.0","0.0","89","40","45"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-18","0.00","0.0","0.0","91","45","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-19","0.00","0.0","0.0","94","47","47"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-20","0.00","0.0","0.0","91","47","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-21","0.00","0.0","0.0","86","44","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-22","0.00","0.0","0.0","88","43","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-23","0.00","0.0","0.0","90","42","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-24","0.00","0.0","0.0","92","46","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-25","0.00","0.0","0.0","91","49","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-26","0.00","0.0","0.0","90","53","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-27","0.00","0.0","0.0","89","50","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-28","0.00","0.0","0.0","86","50","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-29","0.37","0.0","0.0","83","49","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-30","0.34","0.0","0.0","78","43","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-08-31","0.11","0.0","0.0","82","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-01","0.00","0.0","0.0","76","40","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-02","0.00","0.0","0.0","68","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-03","0.00","0.0","0.0","79","34","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-04","0.00","0.0","0.0","84","38","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-05","0.00","0.0","0.0","88","39","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-06","0.00","0.0","0.0","92","41","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-07","0.00","0.0","0.0","89","39","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-08","0.28","0.0","0.0","83","38","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-09","0.00","0.0","0.0","43","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-10","0.00","0.0","0.0","54","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-11","0.04","0.0","0.0","53","32","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-12","0.00","0.0","0.0","63","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-13","0.00","0.0","0.0","75","31","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-14","0.00","0.0","0.0","79","33","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-15","0.00","0.0","0.0","80","34","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-16","0.00","0.0","0.0","80","34","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-17","0.00","0.0","0.0","81","33","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-18","0.00","0.0","0.0","81","34","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-19","0.00","0.0","0.0","81","35","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-20","0.00","0.0","0.0","77","40","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-21","0.00","0.0","0.0","76","36","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-22","0.00","0.0","0.0","80","35","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-23","0.00","0.0","0.0","74","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-24","0.00","0.0","0.0","77","36","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-25","0.00","0.0","0.0","83","36","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-26","0.00","0.0","0.0","82","37","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-27","0.00","0.0","0.0","73","37","39"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-28","0.00","0.0","0.0","57","24","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-29","0.00","0.0","0.0","58","23","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-09-30","0.00","0.0","0.0","73","24","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-01","0.00","0.0","0.0","74","24","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-02","0.00","0.0","0.0","71","28","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-03","0.00","0.0","0.0","69","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-04","0.00","0.0","0.0","70","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-05","0.00","0.0","0.0","76","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-06","0.00","0.0","0.0","74","29","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-07","0.00","0.0","0.0","78","28","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-08","0.00","0.0","0.0","81","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-09","0.00","0.0","0.0","78","27","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-10","0.00","0.0","0.0","78","32","33"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-11","0.00","0.0","0.0","76","33","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-12","0.55","0.0","0.0","61","22","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-13","0.00","0.0","0.0","62","22","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-14","0.00","0.0","0.0","71","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-15","0.00","0.0","0.0","66","28","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-16","0.00","0.0","0.0","50","20","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-17","0.00","0.0","0.0","61","19","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-18","0.05","0.0","0.0","65","30","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-19","0.00","0.0","0.0","67","35","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-20","0.00","0.0","0.0","64","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-21","0.00","0.0","0.0","61","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-22","0.00","0.0","0.0","71","26","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-23","0.00","0.0","0.0","57","15","15"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-24","0.00","0.0","0.0","40","13","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-25","0.09","1.5","1.0","55","20","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-26","0.53","7.5","9.0","24","2","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-27","0.00","0.0","9.0","19","-9","-9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-28","0.00","0.0","6.0","34","-9","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-29","0.00","0.0","3.0","44","7","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-30","0.00","0.0","2.0","52","14","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-10-31","0.00","0.0","0.0","58","18","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2020-11-01","0.00","0.0","0.0","56","20","24"
